Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P384033	Psen2	presenilin 2	2.607438534	1.091	0.418418301	2,22030	4.936788875
AGI_MM_OLIGO_A_51_P400107	Furin	furin (paired basic amino acid cleaving enzyme)	3.798283066	1.127	0.29671301	2,17311	1.486345038
AGI_MM_OLIGO_A_51_P282754	Per2	period homolog 2 (Drosophila)	3.112800392	1.1125	0.357395226	2,16969	1.486345038
AGI_MM_OLIGO_A_51_P520879	Sh3d19	SH3 domain protein D19	4.947028943	1.119	0.226196372	2,16654	1.486345038
AGI_MM_OLIGO_A_51_P119986	Kif16b	kinesin family member 16B	4.219848234	1.08	0.255933375	2,14984	1.486345038
AGI_MM_OLIGO_A_51_P519696	Mras	muscle and microspikes RAS	3.038987108	1.063	0.349787598	2,13365	3.291192583
AGI_MM_OLIGO_A_51_P394269	Spg20	spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)	3.670327679	1.069	0.291254649	2,13302	1.486345038
AGI_MM_OLIGO_A_51_P484254	Pcca	propionyl-Coenzyme A carboxylase, alpha polypeptide	3.779683786	1.0595	0.280314455	2,13242	1.486345038
AGI_MM_OLIGO_A_51_P172801	Memo1	Memo1 mediator of cell motility 1	2.544288023	0.9585	0.376726216	2,06807	4.936788875
AGI_MM_OLIGO_A_51_P313711	Myh9	myosin, heavy polypeptide 9, non-muscle	4.672413565	1.051	0.22493728	2,05572	1.486345038
AGI_MM_OLIGO_A_51_P219074	Id2	inhibitor of DNA binding 2	3.577650452	1.015	0.283705749	2,04772	1.486345038
AGI_MM_OLIGO_A_51_P115738	Slc5a5	solute carrier family 5 (sodium iodide symporter), member 5	3.967865937	1.03	0.259585383	2,04188	1.486345038
AGI_MM_OLIGO_A_51_P391805	Dkkl1	dickkopf-like 1	3.26892562	1.076	0.329160135	2,03203	1.486345038
AGI_MM_OLIGO_A_51_P361120	Dus2l	dihydrouridine synthase 2-like (SMM1, S. cerevisiae)	3.144023488	1.0305	0.327764727	2,00242	1.486345038
AGI_MM_OLIGO_A_51_P152845	Trim24	tripartite motif protein 24	3.395811874	0.9405	0.276958805	1,95592	1.486345038
AGI_MM_OLIGO_A_51_P380178	Id3	inhibitor of DNA binding 3	2.649078347	0.949	0.3582378	1,94470	4.936788875
AGI_MM_OLIGO_A_51_P196695	Il7r	interleukin 7 receptor	2.546605658	0.877	0.344379978	1,92170	4.936788875
AGI_MM_OLIGO_A_51_P308961	Hmgcl	3-hydroxy-3-methylglutaryl-Coenzyme A lyase	3.097726301	0.929	0.299897379	1,91845	1.486345038
AGI_MM_OLIGO_A_51_P212064	Abp1	amiloride binding protein 1 (amine oxidase, copper-containing)	3.753268729	0.9505	0.253245922	1,91633	1.486345038
AGI_MM_OLIGO_A_51_P300572	Slc30a1	solute carrier family 30 (zinc transporter), member 1	3.299194728	0.9075	0.275067122	1,90109	1.486345038
AGI_MM_OLIGO_A_51_P394244	Rapgefl1	Rap guanine nucleotide exchange factor (GEF)-like 1	3.286880926	0.9495	0.288875691	1,89251	1.486345038
AGI_MM_OLIGO_A_51_P275527	Slc12a2	solute carrier family 12, member 2	2.680004608	0.9465	0.353171035	1,86714	4.936788875
AGI_MM_OLIGO_A_51_P341336	Bcl2l14	Bcl2-like 14 (apoptosis facilitator)	2.970236227	0.8965	0.301827845	1,85875	3.291192583
AGI_MM_OLIGO_A_51_P101347	AI427122	expressed sequence AI427122	2.834912543	0.9055	0.319410206	1,85782	3.291192583
AGI_MM_OLIGO_A_51_P196844	Osbpl3	oxysterol binding protein-like 3	3.20163258	0.8695	0.271580195	1,82710	1.486345038
AGI_MM_OLIGO_A_51_P402818	Lmyc1	lung carcinoma myc related oncogene 1	2.830419459	0.813	0.287236578	1,79666	3.291192583
AGI_MM_OLIGO_A_51_P371051	Glipr1	GLI pathogenesis-related 1 (glioma)	2.568174681	0.83	0.323186739	1,79513	4.936788875
AGI_MM_OLIGO_A_51_P347332	Dusp4	dual specificity phosphatase 4	3.65521712	0.832	0.227619858	1,79132	1.486345038
AGI_MM_OLIGO_A_51_P499254	Obfc2a	oligonucleotide/oligosaccharide-binding fold containing 2A	2.522276141	0.8575	0.339970706	1,77814	4.936788875
AGI_MM_OLIGO_A_51_P401501	Tmem213	transmembrane protein 213	3.444287391	0.8245	0.239381883	1,77311	1.486345038
AGI_MM_OLIGO_A_51_P520384	Atp1b3	ATPase, Na+/K+ transporting, beta 3 polypeptide	2.669843908	0.842	0.315374242	1,76046	4.936788875
AGI_MM_OLIGO_A_51_P189361	Osgin1	oxidative stress induced growth inhibitor 1	2.978403966	0.819	0.274979489	1,75167	3.291192583
AGI_MM_OLIGO_A_51_P180362	Scarb2	scavenger receptor class B, member 2	4.256989544	0.801	0.188161139	1,74275	1.486345038
AGI_MM_OLIGO_A_51_P466371	Pitpna	phosphatidylinositol transfer protein, alpha	2.701463738	0.7945	0.29409982	1,74009	4.936788875
AGI_MM_OLIGO_A_51_P218975	Kcns3	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3	2.774504267	0.805	0.290141922	1,72630	3.291192583
AGI_MM_OLIGO_A_51_P164895	Slc25a36	solute carrier family 25, member 36	3.408889117	0.7875	0.231013674	1,71798	1.486345038
AGI_MM_OLIGO_A_51_P414078	Trp53i11	Trp53 inducible protein 11	2.68254083	0.7965	0.296919991	1,71106	4.936788875
AGI_MM_OLIGO_A_51_P275818	Dnajb4	DnaJ (Hsp40) homolog, subfamily B, member 4	3.276910992	0.748	0.228263753	1,69762	1.486345038
AGI_MM_OLIGO_A_51_P365854	BC022623	cDNA sequence BC022623	2.871547531	0.7535	0.262402064	1,69647	3.291192583
AGI_MM_OLIGO_A_51_P519417	P2rx5	purinergic receptor P2X, ligand-gated ion channel, 5	2.614360937	0.7475	0.285920735	1,69514	4.936788875
AGI_MM_OLIGO_A_51_P310135	Tcf12	transcription factor 12	3.51846198	0.7485	0.212734997	1,67214	1.486345038
AGI_MM_OLIGO_A_51_P155714	Traf3ip1	TNF receptor-associated factor 3 interacting protein 1	3.143520926	0.72	0.229042534	1,66500	1.486345038
AGI_MM_OLIGO_A_51_P253451	Cd24a	CD24a antigen	2.55813062	0.7605	0.2972874	1,65694	4.936788875
AGI_MM_OLIGO_A_51_P250378	Slc30a1	solute carrier family 30 (zinc transporter), member 1	2.687662912	0.7214	0.268411636	1,63848	4.936788875
AGI_MM_OLIGO_A_51_P355416	Nisch	nischarin	3.407293869	0.6965	0.20441442	1,63064	1.486345038
AGI_MM_OLIGO_A_51_P211822	Neurl4	neuralized homolog 4 (Drosophila)	2.564723172	0.6765	0.263771158	1,62000	4.936788875
AGI_MM_OLIGO_A_51_P402354	Btla	B and T lymphocyte associated	2.783884807	0.675	0.242466929	1,61001	3.291192583
AGI_MM_OLIGO_A_51_P151628	Lactb	lactamase, beta	2.949610077	0.7	0.237319504	1,60824	3.291192583
AGI_MM_OLIGO_A_51_P442303	E2f6	E2F transcription factor 6	3.222312779	0.682	0.211649224	1,60559	1.486345038
AGI_MM_OLIGO_A_51_P215995	Zswim6	zinc finger, SWIM domain containing 6	2.611569431	0.663	0.253870333	1,59832	4.936788875
AGI_MM_OLIGO_A_51_P419981	Hnrpa2b1	heterogeneous nuclear ribonucleoprotein A2/B1	2.819552325	0.6675	0.23673971	1,59670	3.291192583
AGI_MM_OLIGO_A_51_P352968	Marcks	myristoylated alanine rich protein kinase C substrate	2.792848071	0.661	0.236675961	1,58176	3.291192583
AGI_MM_OLIGO_A_51_P461398	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	2.567087654	0.643	0.250478397	1,58072	4.936788875
AGI_MM_OLIGO_A_51_P220806	Gdf9	growth differentiation factor 9	2.662681342	0.658	0.247119319	1,57606	4.936788875
AGI_MM_OLIGO_A_51_P419656	Klk1b27	kallikrein 1-related peptidase b27	3.171900248	0.641	0.202087061	1,56795	1.486345038
AGI_MM_OLIGO_A_51_P305843	Chordc1	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	3.772131595	0.637	0.168870036	1,55121	1.486345038
AGI_MM_OLIGO_A_51_P148670	Nudt7	nudix (nucleoside diphosphate linked moiety X)-type motif 7	3.185198947	0.623	0.195592178	1,54772	1.486345038
AGI_MM_OLIGO_A_51_P320444	Rock2	Rho-associated coiled-coil forming kinase 2	2.692701354	0.6275	0.233037355	1,54623	4.936788875
AGI_MM_OLIGO_A_51_P413545	Txndc11	thioredoxin domain containing 11	3.092860027	0.6215	0.200946695	1,54531	1.486345038
AGI_MM_OLIGO_A_51_P284476	Gpm6b	glycoprotein m6b	2.524576954	0.6375	0.252517555	1,54173	4.936788875
AGI_MM_OLIGO_A_51_P346543	Tle4	transducin-like enhancer of split 4, homolog of Drosophila E(spl)	2.939754516	0.6145	0.209031059	1,53949	3.291192583
AGI_MM_OLIGO_A_51_P484802	Zmynd11	zinc finger, MYND domain containing 11	2.752356028	0.62	0.225261555	1,53895	3.291192583
AGI_MM_OLIGO_A_51_P401193	Gale	galactose-4-epimerase, UDP	2.611977231	0.6085	0.232965277	1,53878	4.936788875
AGI_MM_OLIGO_A_51_P437016	Trak1	trafficking protein, kinesin binding 1	3.093763685	0.6005	0.194100151	1,52269	1.486345038
AGI_MM_OLIGO_A_51_P376525			2.970597102	0.584	0.196593473	1,50709	3.291192583
AGI_MM_OLIGO_A_51_P459477	Col11a1	procollagen, type XI, alpha 1	2.587844545	0.569	0.219874104	1,49372	4.936788875
AGI_MM_OLIGO_A_51_P402536	Uvrag	UV radiation resistance associated gene	2.876673131	0.561	0.195016943	1,48071	3.291192583
AGI_MM_OLIGO_A_51_P114307	Ppt1	palmitoyl-protein thioesterase 1	2.580330257	0.551	0.213538557	1,46638	4.936788875
AGI_MM_OLIGO_A_51_P343016	Ehmt2	euchromatic histone lysine N-methyltransferase 2	2.520139195	0.544	0.215861093	1,45983	4.936788875
AGI_MM_OLIGO_A_51_P141180	Ambra1	autophagy/beclin 1 regulator 1	2.525644975	0.4525	0.179162156	1,37493	4.936788875
AGI_MM_OLIGO_A_51_P341717	Cd300lf	CD300 antigen like family member F	2.744307015	0.42885	0.156268959	1,34604	3.291192583
