probeset_id	total_probes	gene_assignment	gene_id	T8A	T8B	T8C	T16A	T16B	T16C	T28	T32	N8A	N8B	N8C	N16A	N16B	N16C	N32	Log2 Fc T vs N	P T vs N	q T vs N
8082585	27	ENST00000312481	FLJ35880	26.8897	35.92035	59.09038	28.85264	47.47453	74.46935	35.27011	75.14991	47.76725	50.92748	56.99995	65.09985	89.71028	95.8333	42.46383	-0.772488426	0.027585503	0.03159599
8096061	29	AK128642	C4orf22	18.0873	18.47666	24.16601	26.0057	16.62245	36.80708	22.59608	40.97854	30.63606	26.04946	23.99977	28.52945	39.20568	49.10745	26.61466	-0.671370083	0.026135545	0.03042198
7925761	15	NM_001004734	OR5BU1	82.01011	68.1362	51.93115	49.58295	56.75558	37.52985	70.43253	73.73521	80.17173	117.96082	127.82079	90.8126	67.65382	83.05035	82.77839	-0.616632434	0.021616942	0.02670206
8133721	18	NM_001540	HSPB1	1020.35854	1133.25137	1084.94599	808.5445	820.87405	714.21391	1466.33998	1486.75203	1876.38271	1394.36877	1517.48898	1970.23211	1028.90379	1119.42946	1232.40298	-0.608552141	0.021476855	0.02659534
8163548	43	NM_138424	KIF12	243.57283	340.86505	407.03855	262.20431	279.36733	174.07549	458.2557	274.87204	597.42506	479.11018	633.63871	404.07516	344.12407	383.68738	469.26808	-0.627499956	0.021377443	0.02651394
7976795	19	NR_003530	MEG3	8.36226	34.26442	23.33543	37.68663	35.37846	76.19997	41.72977	47.09568	43.50665	36.37464	53.66785	41.2946	71.03723	48.34708	38.41486	-0.81853322	0.018737952	0.02426048
7922127	8	NM_003175	XCL2	40.33647	57.85343	74.64427	53.54251	95.30415	95.32239	59.68703	99.29725	71.06481	115.09742	112.61983	79.84898	129.49912	105.16805	87.7815	-0.667924371	0.018697321	0.02423489
8023910	9	AK098581	FLJ25715	53.0166	84.10643	60.54495	20.50587	70.57406	71.97068	54.76882	83.95662	70.70736	122.73627	118.91348	64.92447	139.06689	138.61153	121.83241	-0.918561891	0.017806687	0.02344799
7907249	31	NM_001002294	FMO3	36.14832	26.76627	29.68263	35.27535	48.7567	30.69767	31.52839	34.38662	49.46258	43.21031	53.66272	44.36179	68.06214	72.51809	29.29121	-0.644281942	0.013939271	0.01995727
8132803	9	NR_003595	CDC14C	90.21727	124.88581	85.90067	61.05444	98.99457	148.232	69.40671	192.18027	97.96729	154.51644	195.11797	121.61885	206.53866	168.70449	130.52427	-0.77152909	0.012887725	0.0189516
7939973	25	NM_001004747	OR5T3	2.80445	4.49838	2.8044	2.90507	2.69721	5.44311	3.86035	7.675	8.11286	4.22864	3.96202	6.34612	8.22748	4.96202	5.66952	-0.92686343	0.012346998	0.01840019
8141463	13	NM_024637	GAL3ST4	55.81555	43.32426	58.80915	35.79717	44.18923	96.13926	31.89094	64.67541	55.86336	80.13752	68.64173	57.50502	97.97037	93.12464	33.79535	-0.666679498	0.012092618	0.01819074
8124440	27	NM_003534	HIST1H3G	152.73154	127.94551	144.75855	159.53258	94.91515	165.78371	165.64391	91.28405	250.21708	160.49727	178.99145	255.87133	162.29882	230.38782	219.86967	-0.601925156	0.012101287	0.01819074
7984259	6	NR_002755	RNU5D	106.56632	107.26209	162.21673	202.70407	117.65917	330.32169	130.90748	346.93452	197.84413	204.68702	174.05573	192.02899	256.08631	273.18446	192.66393	-0.635124507	0.011941568	0.01804184
7938082	23	NM_001037329	CNGA4	48.60914	35.87251	44.42069	39.83655	31.07328	56.7119	38.31014	81.11532	40.56554	82.15672	61.713	53.01007	77.54895	79.11078	49.95882	-0.716901411	0.010906062	0.01697903
8094093	24	NM_080819	GPR78	97.77564	88.35772	94.11275	74.81147	84.87241	124.6628	109.5327	103.66133	97.63659	130.37414	156.27856	112.18256	141.50591	192.78161	117.09385	-0.6541223	0.010425635	0.01647538
7981968	25	NR_003325	SNORD116-10	6.49203	6.51317	4.62626	7.08069	7.92283	9.38593	10.19874	6.90436	11.61483	8.39421	14.41768	11.86091	7.93121	8.98015	11.09649	-0.690447941	0.010244495	0.01628691
8070780	12	NM_198696	KRTAP10-3	62.56381	64.77107	49.69195	53.62281	52.93018	48.43685	51.00887	89.80068	77.05212	93.56083	79.93	67.93438	89.76305	129.76386	66.40906	-0.660828265	0.009979814	0.01606317
7899615	35	NM_178865	SERINC2	345.91657	379.39783	269.72171	421.60113	352.08195	1249.18149	713.70862	524.33058	537.65884	434.2743	499.84542	887.46573	578.90972	682.65401	692.08924	-0.770572263	0.009763806	0.01582978
8114625	9	NM_194249	DND1	289.00016	231.06484	191.74048	293.88163	204.21329	393.33166	264.56454	452.4193	303.83562	405.73139	344.58533	297.12275	454.73646	521.85715	290.99533	-0.681086992	0.009660924	0.01571982
7998666	25	NR_002326	SNORA64	178.18991	211.63151	181.16198	306.21878	353.84865	305.3474	552.78653	461.95524	498.86112	499.21871	493.85138	307.61313	370.93897	328.77271	443.97032	-0.758573959	0.009636631	0.01570118
8003667	23	NM_002615	SERPINF1	49.79561	28.28177	30.52635	32.95324	39.34648	77.1408	65.25334	30.16941	47.35015	48.94618	54.2533	73.36052	67.87799	48.87047	46.40193	-0.650072344	0.00827389	0.01425976
7942118	27	NM_138768	MYEOV	288.9809	262.15012	259.74922	303.53276	349.31678	333.37712	417.30536	503.81645	565.99178	432.44147	470.1126	528.68581	361.99678	318.08426	514.42057	-0.608102004	0.008199792	0.01417238
8019709	6	NR_002716	RNU2	842.84452	944.15706	805.4916	1310.64371	1344.00257	2519.12239	2048.60855	3268.01937	1639.22297	1514.73815	2367.13459	1473.27359	1689.14695	1440.21319	1484.5443	-0.68510341	0.008008801	0.0139587
8094372	28	NM_003102	SOD3	64.52358	119.16437	146.61425	79.52498	52.92764	79.45625	152.07739	100.84458	212.18352	177.02247	240.88295	182.81167	99.35302	260.11079	233.15784	-1.078066761	0.00783354	0.0137445
7937774	27	NM_016412	IGF2AS	198.96904	230.46518	215.74706	204.05794	212.01039	283.15047	284.43776	323.03506	213.31282	362.66141	316.5226	275.63389	413.55437	350.7053	257.34088	-0.601588153	0.007736485	0.01363864
8003875	31	BC041772	SPNS2	255.06988	253.43292	207.64669	312.23667	278.49705	263.50252	451.00854	321.1288	326.67964	333.52598	344.65283	488.17387	449.30652	535.53085	876.09536	-0.659935692	0.006820311	0.01261642
8124540	23	NM_003514	HIST1H2AM	90.60532	67.5889	80.38497	101.08483	68.49775	97.3286	167.05025	73.62711	164.91793	90.27414	142.58999	150.24347	102.66469	138.84554	156.5238	-0.688829145	0.006744156	0.01253409
8020357	22	BC028407	ANKRD30B	0.42321	5.5357	2.2503	1.86666	1.39195	4.9611	2.35228	13.61673	7.02103	7.37972	3.51824	8.52186	13.62515	10.50325	3.60782	-1.87763481	0.006267557	0.01196532
8023995	27	NM_005860	FSTL3	297.56941	292.54307	200.22812	242.9105	333.55391	248.60703	304.02198	285.59845	556.77223	509.86884	488.50258	396.63747	417.00179	291.88641	433.08643	-0.697947369	0.006110576	0.01177338
7957608	23	AB041270	KRT19P2	226.87396	273.84996	341.5586	437.32854	352.16242	376.74655	537.99424	374.44963	630.0348	582.08897	478.8377	473.28917	460.35772	413.57509	642.17095	-0.633733779	0.005260122	0.01068927
8102247	7	AK094992	FLJ37673	89.14382	79.61289	79.87447	55.87839	66.50157	100.74396	86.81252	121.95008	100.30934	133.66075	108.33778	108.98991	128.54944	181.00704	90.9856	-0.773123223	0.005110426	0.01049612
8019802	8	NR_002761	RNU2B	786.42902	929.46749	850.86757	1406.58912	1347.62521	2752.18004	2090.31568	3622.91706	1653.01764	1625.30999	2337.93901	1565.09226	1758.2006	1475.86584	1568.69103	-0.705923897	0.005065558	0.01044483
8075462	19	NM_080430	SELM	135.64231	140.6975	130.05112	134.32599	157.34261	243.66098	180.34878	297.23441	184.47302	258.20185	236.46431	193.21598	371.08787	282.16151	211.90694	-0.864924657	0.005063288	0.01044288
8075857	20	NM_003312	TST	119.79875	134.86063	164.2567	201.05083	131.13195	152.51657	243.23576	98.36536	271.31438	234.4346	212.27558	243.29724	165.12903	239.69463	244.98831	-0.600001982	0.004964416	0.01030645
8052882	24	NM_017488	ADD2	17.78253	28.41318	29.41913	27.24752	37.78741	49.76939	24.17172	31.03481	39.30474	51.75142	46.85909	36.61788	38.98214	54.3946	41.78295	-0.666606133	0.004606947	0.009839292
8074988	5	NR_003082	GSTTP2	40.98393	57.949	32.88706	40.96151	49.71603	83.33452	57.396	110.29162	81.41595	100.8696	101.22376	49.84364	67.66871	85.67726	60.51419	-0.866205848	0.004564405	0.009788255
8059014	30	NM_017521	FEV	269.05361	368.00265	420.04598	373.40952	325.47616	514.20216	331.37861	546.38468	414.53055	527.67754	579.56071	432.6844	634.26751	641.30261	417.6293	-0.616227255	0.004534284	0.009758208
8035639	26	NM_023002	HAPLN4	167.27865	169.16608	192.4638	215.08818	188.36755	154.91378	218.94745	204.71271	364.97967	292.32978	409.67659	246.76036	259.72428	255.03569	227.67995	-0.708665638	0.004426703	0.009624808
7942594	25	NR_000025	SNORD15B	289.47759	274.29721	278.6151	456.01815	453.28643	583.09825	816.64345	748.87824	748.13747	641.37945	635.74576	501.69858	578.51858	432.5362	731.76541	-0.751155013	0.004408706	0.009614073
7941302	26	NM_001098785	FAM89B	249.33	243.55055	264.69857	216.72036	222.92219	271.00003	300.39298	301.02052	469.55297	405.07973	370.35589	373.21518	278.65207	293.32447	348.17322	-0.608324943	0.004198897	0.00936665
8068231	27	NM_005806	OLIG2	74.61306	84.11787	98.64206	88.99726	66.41368	107.29017	75.68464	93.80022	100.07931	117.44029	133.49476	105.71705	156.97367	150.42386	99.68344	-0.625394888	0.004119302	0.009251997
7984635	31	ENST00000341689	FLJ27523	32.52626	34.79868	27.12827	22.98334	26.9663	46.34339	26.29065	52.72953	32.84407	46.1763	45.47693	47.53217	63.75578	57.96875	24.21959	-0.761474874	0.003974735	0.009061699
8117900	33	NM_013993	DDR1	350.43074	441.55276	326.98479	342.10621	469.5932	362.70461	558.78961	329.58429	645.67432	714.00708	688.0867	539.92862	494.18341	471.6908	642.57777	-0.617135215	0.003929453	0.009012598
8006786	6	XM_290799	ARHGAP23	65.40095	45.57413	79.51117	74.89686	40.26929	137.03768	73.26227	131.26753	86.65611	105.45611	104.94941	93.99743	95.99267	138.81336	85.38297	-0.770925406	0.003249282	0.008069825
8132805	27	NM_198570	VWC2	136.28897	132.90492	124.84414	130.9075	138.17783	198.42937	139.95876	238.01243	148.5118	218.07504	211.54206	188.08462	270.38456	266.23157	181.77062	-0.711264868	0.003094802	0.007839713
8177867	29	NM_001954	DDR1	372.67693	471.16887	351.7215	368.90149	510.31367	386.73613	610.37711	352.82039	720.41557	779.69428	763.09766	591.32207	540.47839	522.77704	706.90038	-0.654043747	0.003045855	0.007774596
8130578	24	NR_002960	SNORA20	139.31367	116.56982	84.27446	137.84626	137.01444	130.48152	205.60085	94.57822	328.6423	341.47528	368.28715	232.4817	210.45954	177.00243	266.07089	-1.168010661	0.002543424	0.00696634
8070315	26	AY204749	C21orf24	37.2379	32.54161	31.28013	23.17229	41.76075	54.95114	42.51876	43.55664	62.85317	61.37968	60.17355	42.99724	42.76451	66.74231	44.40951	-0.758211191	0.002446101	0.006819686
7974363	27	NM_000953	PTGDR	67.16764	90.71181	75.78643	75.97608	60.83822	78.89069	71.73001	100.20267	87.85265	110.24526	133.61781	97.58205	128.238	118.18587	106.29086	-0.603998289	0.002314203	0.0066146
8049299	25	NR_003006	SCARNA6	202.01158	159.52052	148.75507	181.66199	215.39511	182.55989	299.58871	299.05738	336.2143	299.98161	361.09703	243.24606	260.88174	238.84233	273.50861	-0.676549048	0.002161951	0.006328741
8006900	26	NM_002686	PNMT	280.87932	306.72341	124.39979	236.2637	153.55364	168.37278	437.47941	111.47835	440.29617	404.72811	357.78848	611.00304	593.21244	707.20875	1045.68533	-1.235955957	0.002058058	0.006159714
7937763	24	NM_021134	MRPL23	377.04635	346.9602	393.72428	608.89226	382.48707	602.98073	408.27615	553.71842	788.03659	631.96066	697.75259	582.62537	672.90674	583.21192	678.6466	-0.644553667	0.002045995	0.006138647
8010770	39	NM_004207	SLC16A3	529.88803	649.66553	275.71145	641.55769	773.07029	746.58444	962.14077	854.82256	968.40333	1318.11564	1000.41255	844.64477	1279.10928	978.53898	1493.20299	-0.891609493	0.001998325	0.006044271
7904717	27	NM_213653	HFE2	49.55122	51.38083	59.40804	52.13071	61.02315	70.50799	60.56808	67.66906	75.67464	86.00035	84.07738	70.06199	95.6475	116.42931	66.73202	-0.68569721	0.001971511	0.005991776
7923372	26	NM_012396	PHLDA3	132.94249	149.16528	154.61774	134.83214	150.53224	316.48997	157.77293	291.84268	221.8455	231.66997	243.90251	398.54107	277.59681	260.21466	205.13905	-0.914920601	0.001931431	0.005926713
8124391	24	NM_003513	HIST1H2AB	235.83015	238.39215	303.43244	352.14828	253.7361	392.99512	545.56922	132.48701	503.17704	341.37332	465.87442	542.61058	374.94678	487.60165	444.58627	-0.709864534	0.001910026	0.005886181
8166440	25	NM_182699	DDX53	34.6742	39.59566	37.3924	35.60972	24.14724	61.35228	27.76818	40.39603	42.99284	57.41579	49.63777	47.16088	63.39602	51.99776	30.39942	-0.603759387	0.001851107	0.005768329
8156278	38	NM_005226	EDG3	86.72317	79.89405	92.67099	65.36939	89.50434	141.79599	88.64119	164.56147	98.71579	140.35459	130.81115	112.88682	158.35342	131.59655	113.92337	-0.636713216	0.001658886	0.005461087
8030360	25	NR_000021	SNORD32A	223.047	203.17136	165.1504	232.32218	296.63185	276.19294	400.13638	473.44636	629.80802	476.56631	512.40433	380.91173	393.59668	337.86844	510.91899	-1.022562592	0.001625555	0.005408622
8124385	21	NM_003544	HIST1H4B	284.83942	273.33789	317.8969	428.79803	328.53512	418.39018	667.86007	260.18135	552.68527	406.45975	572.88025	642.97653	466.53625	525.46567	511.25983	-0.692199523	0.001534407	0.005223161
8067798	26	NM_018419	SOX18	191.35112	164.35278	174.03257	170.69228	177.20741	250.85297	173.1337	257.05902	202.62841	265.13122	259.76696	252.61288	309.86685	333.03436	235.37132	-0.623969881	0.001488875	0.005115256
8163109	26	NM_014334	C9orf4	268.44636	385.5411	359.33765	320.18769	429.10112	591.71738	399.01018	529.75374	435.73071	526.51846	578.45664	488.95509	637.46281	625.09169	431.29595	-0.638307821	0.001477467	0.005086306
8132209	16	NR_003502	LOC441208	294.99806	320.24131	370.33947	440.90976	284.02652	487.75963	413.48918	431.19947	515.06741	587.63325	683.30683	453.75438	545.13868	733.80618	454.99177	-0.777580014	0.0014734	0.00507982
8144705	25	BC035082	C8orf79	60.88855	100.03214	84.10565	104.80474	106.06456	110.508	108.86163	64.70514	157.90141	134.44157	163.34473	133.65352	123.03883	127.01455	110.985	-0.617611181	0.001437414	0.005032875
8117608	45	NM_003511	HIST1H2AL	441.43511	395.91407	403.83839	435.61818	353.74284	557.17277	646.10778	397.85423	686.74376	518.63114	605.2153	741.4527	489.45422	659.52718	613.06188	-0.603020651	0.001434865	0.005029617
7897227	30	NM_018836	AJAP1	53.03645	55.73786	79.2964	63.90324	79.31469	169.75113	82.69108	178.27801	93.27292	138.39495	101.50003	120.82177	148.09914	102.26399	80.39063	-0.825175096	0.001371972	0.004926022
8124534	26	NM_003546	HIST1H4L	686.13098	681.38283	807.30412	953.35891	730.56218	1298.57522	1589.08458	612.61251	1570.10743	1047.71053	1205.53131	1734.39615	1163.1918	1395.48568	1600.2639	-0.809680159	0.001348076	0.004880664
7945801	25	NR_002982	SNORA54	75.56173	82.53225	74.96792	85.55536	84.84376	112.90639	135.48127	121.0653	184.13214	156.81496	172.25774	129.24737	107.18098	121.00455	123.5186	-0.846608858	0.001254323	0.004715203
8055239	24	NM_032545	CFC1	72.94234	80.86614	80.49225	75.43084	93.00403	101.9088	85.02113	120.3306	100.45887	132.0143	146.34293	100.14687	130.89731	142.1656	111.66061	-0.6379149	0.001228907	0.004684114
8028563	25	NM_021107	MRPS12	64.52136	67.2646	77.20939	88.1199	95.25807	113.5599	137.27048	100.77697	138.23699	117.01894	120.5381	153.69066	102.60493	114.15261	137.84966	-0.664382652	0.001208732	0.004653419
8025035	29	NM_032306	ALKBH7	97.53328	123.26477	153.16952	143.25429	134.00839	143.20432	185.66193	141.72106	232.15215	238.19361	191.28459	190.71013	180.79295	172.48663	206.7676	-0.6255013	0.001154197	0.004546059
8125766	10	NM_001188	BAK1	195.19461	210.63125	184.98731	233.41064	161.09342	285.91901	307.50163	254.75268	426.77979	271.14675	301.88837	441.80518	330.53601	338.07486	397.28427	-0.835706312	0.001083657	0.004385032
8049670	39	NM_002081	GPC1	195.7045	218.36174	211.14064	211.90676	208.41829	425.25355	267.71965	250.83693	300.69942	338.17414	343.73201	470.92035	291.31036	339.52319	307.12026	-0.732332579	0.001081112	0.004379234
8111670	25	NM_000514	GDNF	114.34983	137.27083	125.77127	124.41179	130.26118	181.244	117.4118	203.37789	190.74957	237.61779	217.49387	153.55171	251.66831	187.92995	204.65357	-0.708010217	0.000961895	0.004100951
7945663	26	AK022293	CTSD	150.6234	149.60948	188.59466	219.11766	184.49131	161.0057	239.92515	258.0274	304.79633	311.88901	286.34024	295.14523	238.09348	224.9287	406.97978	-0.633363842	0.000887795	0.003946776
8007493	26	NM_001661	ARL4D	154.51361	170.54388	153.29342	171.27665	149.2386	265.61673	234.73295	180.66134	271.75393	266.15294	224.42108	286.65321	189.76434	223.38144	224.73235	-0.609008441	0.000871727	0.003913951
8126524	26	NM_199184	C6orf108	253.76694	283.84463	271.84654	323.46711	276.05769	301.96171	379.37161	231.33443	543.71287	450.1151	380.0716	440.37956	378.49658	393.20998	402.83106	-0.613025773	0.00082726	0.003789335
8117543	21	NM_080596	HIST1H2AH	145.3829	127.42419	147.31241	179.79317	120.76552	186.49975	267.4931	130.37633	284.89444	194.24561	222.55197	274.04167	211.08862	228.7035	274.4538	-0.710876559	0.000825224	0.003786852
8065547	14	AK127732	FLJ45832	8.3936	5.94581	5.94457	5.40882	12.20138	6.82489	5.95617	2.76321	13.98122	14.04209	13.12017	17.59918	16.73216	20.50726	14.2551	-1.077754384	0.00081806	0.00377377
7992584	24	NM_001374	DNASE1L2	50.21107	62.91266	61.83953	55.23201	63.62857	50.17296	73.22606	76.5522	70.50385	86.11418	104.51352	89.49544	102.0746	82.88392	91.66554	-0.603131068	0.000801132	0.003742526
8073816	29	AK130875	FLJ27365	242.66058	276.50339	257.94455	268.26706	287.18383	309.12369	390.7356	253.15188	443.65239	425.65335	505.16171	354.4993	389.5234	337.43505	478.60071	-0.61903236	0.000783193	0.003712983
8178977	24	NM_172208	TAPBP	794.29101	705.62233	758.1077	627.73919	815.95466	832.91375	1023.77636	864.36632	1261.31155	1183.5587	1319.0688	1103.13372	1002.02097	897.7075	1112.38347	-0.607245825	0.000779412	0.003704263
7996081	35	NM_201524	GPR56	791.00553	836.85287	555.76815	595.41024	625.483	951.77574	1158.9966	920.40765	1278.34034	1068.1635	1095.43174	1487.00582	1021.84263	1032.87782	1509.42165	-0.773497981	0.000762218	0.003669004
7911529	11	NM_032348	MXRA8	447.37247	566.82517	558.37787	447.3096	452.59919	782.75374	547.04099	833.4456	613.60296	780.8062	782.59859	660.63109	892.82249	779.43608	683.00445	-0.604098849	0.000756214	0.00365775
8165334	31	NM_004669	CLIC3	74.24199	88.96711	95.12341	57.13457	80.06739	110.20966	100.04369	132.82861	131.17894	114.66279	130.22803	104.66421	154.49767	130.66406	102.03953	-0.690310104	0.000732014	0.003591436
7936494	28	NM_005264	GFRA1	86.0101	104.74104	101.82463	102.28519	125.75483	146.03747	92.18797	210.64264	135.84814	177.1505	184.39758	136.05498	176.64351	155.68943	119.66056	-0.628447297	0.000714575	0.00353007
7904737	29	NM_001039888	ANKRD34	119.38101	159.00644	130.79207	131.95289	149.23032	187.35093	138.17288	185.88405	179.53552	232.82424	273.45751	193.15737	253.26411	262.63909	232.03164	-0.751677887	0.000635142	0.003288254
7977732	25	NR_002916	SNORD8	227.83197	252.22039	222.18216	319.11698	258.18146	304.59308	351.05824	292.70535	448.1403	441.81014	490.85468	339.14829	376.48721	371.56375	402.12191	-0.684693232	0.000621671	0.003257057
8048725	27	NM_058165	MOGAT1	69.02462	69.47787	82.98307	102.67259	98.06282	126.43187	127.50332	143.80481	135.23573	164.9618	164.1358	117.11952	197.88108	159.62396	153.28166	-0.890027819	0.000617402	0.003239269
8034772	25	NM_018154	ASF1B	293.9374	327.98762	312.75399	319.98508	280.0711	420.01863	508.77371	189.77776	598.31457	397.87184	436.58908	572.15845	471.22749	586.13378	565.22655	-0.733589213	0.000611935	0.003230414
8052018	25	NM_022055	KCNK12	188.04095	219.87288	237.72855	204.17659	196.92886	315.20141	214.26835	322.30297	276.68522	334.34521	331.10828	263.00035	367.02245	377.6446	276.52344	-0.634382335	0.000606573	0.003216477
8117746	25	NR_003049	SNORD32B	58.53699	45.84908	45.25259	53.54568	65.12539	129.37084	106.99217	177.64109	201.15285	149.90595	171.74514	107.45224	113.93572	115.54313	154.03968	-1.416958312	0.000594808	0.003171174
8048749	21	NM_080671	KCNE4	112.69521	91.20969	96.56881	118.23164	109.44108	118.96555	111.69451	172.99374	141.11155	162.66613	155.04209	151.57186	206.52196	181.09618	120.17941	-0.655081557	0.000561795	0.003095675
8145793	5	NR_003041	SNORD13	669.37884	561.62802	439.69725	671.0816	707.26422	712.35678	1158.92419	1259.63947	1169.7492	989.36981	1065.32039	916.28475	1037.13809	790.3229	1043.51811	-0.705898109	0.000549113	0.003051916
8016168	43	NM_133373	PLCD3	236.82162	222.97752	255.81918	258.9973	222.71109	292.14182	316.36511	408.09987	505.11183	453.92693	450.70261	344.99274	367.84898	332.16445	394.97412	-0.772723382	0.000546879	0.003047548
7960702	27	NM_031299	CDCA3	91.28612	96.89771	110.70146	110.38466	85.17538	101.83074	154.88082	71.99986	172.33601	133.17838	138.41838	190.78373	144.52631	169.15236	177.58463	-0.676642895	0.000521044	0.002968242
7941694	26	NM_006328	RBM14	413.59881	399.62271	417.52203	392.80481	372.82448	439.59595	536.34077	513.82629	725.35356	641.52836	697.57033	622.64084	517.88034	505.08045	560.17099	-0.631024552	0.000516898	0.002960233
8069208	52	NM_030582	COL18A1	558.09432	653.42295	601.73954	570.20268	594.90675	573.27352	803.08607	736.18279	1102.59663	1064.56675	1173.54115	762.37426	959.8553	842.63988	899.45428	-0.724521709	0.000489298	0.002885303
8102636	27	NM_152399	TMEM155	45.89861	49.87809	35.2618	40.50354	45.15995	48.19531	49.01312	79.48203	58.29382	75.91077	75.83018	57.99544	80.2135	80.63654	66.79215	-0.721828073	0.000465328	0.002805691
8061940	26	BC032818	C20orf144	328.59216	273.98738	292.32208	302.45446	277.81289	515.34088	323.26699	694.99723	423.73641	506.57238	531.53236	389.81448	602.96519	581.05177	427.30014	-0.778101578	0.000451115	0.002773077
7941260	19	ENST00000317568	FRMD8	64.10702	90.37471	94.45743	101.9266	90.19634	106.27753	121.2095	76.15885	164.38938	137.24172	158.4707	184.06293	130.86973	127.69719	160.98023	-0.770280987	0.000442297	0.002740424
8141791	10	NM_001097615	POLR2J3	419.12991	527.00303	524.90935	550.75878	638.02287	533.15452	727.44835	517.40502	1062.48635	946.92032	1021.08561	776.02621	854.2927	732.55249	918.35965	-0.756820161	0.000430742	0.002725566
8006896	25	NM_003673	TCAP	230.67395	269.89468	293.60738	297.46303	244.74403	327.86329	310.77063	313.27613	465.58706	420.82226	571.24388	377.14807	413.89998	420.92386	381.08339	-0.735269143	0.000432258	0.002725566
8165258	28	NM_006412	AGPAT2	445.6974	448.25244	398.3011	509.85535	517.57192	723.1227	608.49269	697.23754	762.33312	819.72147	614.61103	819.23829	777.52365	599.96303	911.78185	-0.658375674	0.000403223	0.002635008
8049567	27	NM_005855	RAMP1	123.25497	135.97534	72.75205	117.08951	96.97286	128.97108	105.91849	260.17425	194.75418	193.76318	252.07621	192.7907	190.12924	275.44278	203.65968	-0.987227437	0.000395253	0.002602362
7941936	28	NM_000852	GSTP1	2618.35996	2593.74005	2393.5219	2517.51301	2449.31619	3051.91418	3405.88764	2746.86384	4447.17644	3770.98855	3447.40836	4544.3209	3377.21684	3444.45001	3765.93785	-0.610311853	0.000387436	0.002572636
7915347	25	NM_133467	CITED4	141.37387	198.64034	110.5508	162.97277	168.7651	264.59841	234.63054	189.33988	294.51431	250.61134	214.34747	287.14509	269.80807	244.88027	297.40113	-0.73392024	0.000379843	0.002546806
8129562	31	NM_001901	CTGF	168.60505	196.84687	126.10127	153.85623	144.55542	230.35768	210.78835	188.03237	272.65828	219.27664	242.31818	283.4523	229.93772	228.786	147.65839	-0.639217344	0.000366903	0.002499125
8035880	9	NM_006003	UQCRFS1	93.05575	89.83991	57.52252	119.91461	104.28607	193.43039	119.07913	162.12677	150.73185	141.76547	146.48816	148.13156	165.22977	179.03325	179.44959	-0.740287872	0.000365484	0.002494885
7931556	22	NM_014468	VENTX	56.04825	84.15948	64.34089	67.73249	74.47619	128.9426	93.58469	128.85453	91.38414	128.8984	115.38326	125.33326	148.90637	123.49499	119.36301	-0.817640433	0.000349325	0.002427859
8148463	25	AF220264	C8orf17	113.39608	88.70199	105.41358	147.77105	122.22994	149.02983	95.27109	69.77758	173.88921	215.88811	213.90476	156.53332	203.70777	220.1522	193.86603	-0.772802081	0.000348811	0.002426429
