Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P501773	Slc35f3	solute carrier family 35, member F3	-3.584808582	-2.947142857	0.822120007	12.15658	0.039932606
AGI_MM_OLIGO_A_51_P363338	Prkcm	protein kinase C, mu	-10.24221733	-3.653571429	0.356716843	12.05255	0.039932606
AGI_MM_OLIGO_A_51_P246345	Myl7	myosin, light polypeptide 7, regulatory	-9.928101708	-3.600714286	0.362679029	11.87789	0.039932606
AGI_MM_OLIGO_A_51_P131300	Rln1	relaxin 1	-8.240225021	-3.524571429	0.42772757	11.86803	0.039932606
AGI_MM_OLIGO_A_51_P361678	Cgnl1	cingulin-like 1	-8.560523451	-3.351785714	0.391539809	10.49428	0.039932606
AGI_MM_OLIGO_A_51_P441795	Glul	glutamate-ammonia ligase (glutamine synthetase)	-2.54763112	-2.518571429	0.988593446	10.32738	0.102773187
AGI_MM_OLIGO_A_51_P231103	Defb1	defensin beta 1	-4.497518848	-3.030642857	0.673847728	10.16157	0.039932606
AGI_MM_OLIGO_A_51_P371942	Pcolce	procollagen C-endopeptidase enhancer protein	-9.074562411	-3.346071429	0.368730885	10.02808	0.039932606
AGI_MM_OLIGO_A_51_P276305	Stra8	stimulated by retinoic acid gene 8	-5.797823343	-3.1075	0.535977007	9.798159	0.039932606
AGI_MM_OLIGO_A_51_P101474	Trfr2	transferrin receptor 2	-7.483146883	-3.013571429	0.402714456	8.847209	0.039932606
AGI_MM_OLIGO_A_51_P362661	9630042H07Rik	RIKEN cDNA 9630042H07 gene	-7.718893219	-3.027785714	0.392256458	8.834702	0.039932606
AGI_MM_OLIGO_A_51_P108850	Lyplal1	lysophospholipase-like 1	-10.76679882	-3.116071429	0.289414847	8.820676	0.039932606
AGI_MM_OLIGO_A_51_P117226	Zdhhc2	zinc finger, DHHC domain containing 2	-8.117281843	-3.078214286	0.379217372	8.818342	0.039932606
AGI_MM_OLIGO_A_51_P153717	Rasd1	RAS, dexamethasone-induced 1	-5.814016131	-2.977857143	0.51218591	8.71156	0.039932606
AGI_MM_OLIGO_A_51_P329394	Folr1	folate receptor 1 (adult)	-14.14664168	-3.099285714	0.219082789	8.639309	0.039932606
AGI_MM_OLIGO_A_51_P409349	Trim29	tripartite motif protein 29	-8.939927275	-3.061785714	0.34248441	8.326395	0.039932606
AGI_MM_OLIGO_A_51_P274461	Ott	ovary testis transcribed	-14.63920104	-3.031428571	0.207076094	8.227067	0.039932606
AGI_MM_OLIGO_A_51_P484261	Sprr2a	small proline-rich protein 2A	-5.131335885	-2.7875	0.543230859	8.095855	0.039932606
AGI_MM_OLIGO_A_51_P427563	Cpne8	copine VIII	-8.897796885	-2.949571429	0.331494579	7.896399	0.039932606
AGI_MM_OLIGO_A_51_P440743	Celsr1	cadherin EGF LAG seven-pass G-type receptor 1	-8.949441165	-2.965	0.331305603	7.708911	0.039932606
AGI_MM_OLIGO_A_51_P457989	Rragd	Ras-related GTP binding D	-5.797748383	-2.996785714	0.516887853	7.501312	0.039932606
AGI_MM_OLIGO_A_51_P240501	4930583H14Rik	RIKEN cDNA 4930583H14 gene	-6.34842121	-2.745	0.432390969	7.409603	0.039932606
AGI_MM_OLIGO_A_51_P225095	Bmp3	bone morphogenetic protein 3	-5.2751661	-2.776642857	0.526361219	7.252684	0.039932606
AGI_MM_OLIGO_A_51_P274073	A830039N20Rik	RIKEN cDNA A830039N20 gene	-11.31255315	-2.861071429	0.252911203	7.134704	0.039932606
AGI_MM_OLIGO_A_51_P194415	Slco3a1	solute carrier organic anion transporter family, member 3a1	-7.157890861	-2.831785714	0.395617336	7.093708	0.039932606
AGI_MM_OLIGO_A_51_P264878	Emid1	EMI domain containing 1	-7.397379026	-2.705714286	0.365766615	7.08667	0.039932606
AGI_MM_OLIGO_A_51_P374572	Igfbp6	insulin-like growth factor binding protein 6	-6.325080232	-2.651785714	0.41924934	7.043245	0.039932606
AGI_MM_OLIGO_A_51_P164504	Apoc1	apolipoprotein C-I	-5.598248977	-2.750714286	0.491352617	7.037297	0.039932606
AGI_MM_OLIGO_A_51_P383407	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7	-3.091324356	-2.205928571	0.713586902	6.990074	0.039932606
AGI_MM_OLIGO_A_51_P378227	Mpp7	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)	-10.67072752	-2.806357143	0.262995858	6.949754	0.039932606
AGI_MM_OLIGO_A_51_P397363	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1	-9.300319595	-2.761071429	0.296879199	6.90417	0.039932606
AGI_MM_OLIGO_A_51_P385697	Mgat3	mannoside acetylglucosaminyltransferase 3	-4.026715922	-2.4325	0.604090293	6.880418	0.039932606
AGI_MM_OLIGO_A_51_P404463	1500015O10Rik	RIKEN cDNA 1500015O10 gene	-6.635336006	-2.758928571	0.415793348	6.878525	0.039932606
AGI_MM_OLIGO_A_51_P353494	Fetub	fetuin beta	-9.119766117	-2.752142857	0.301777789	6.877106	0.039932606
AGI_MM_OLIGO_A_51_P362176	Fgg	fibrinogen, gamma polypeptide	-4.416122087	-3.015	0.68272569	6.816633	0.039932606
AGI_MM_OLIGO_A_51_P120017	Pde2a	phosphodiesterase 2A, cGMP-stimulated	-10.08133333	-2.771428571	0.274906947	6.716368	0.039932606
AGI_MM_OLIGO_A_51_P302626	Tcf1	transcription factor 1	-7.015886104	-2.661428571	0.379343184	6.714564	0.039932606
AGI_MM_OLIGO_A_51_P311215	Slco1a6	solute carrier organic anion transporter family, member 1a6	-8.160516982	-2.677714286	0.328130472	6.701963	0.039932606
AGI_MM_OLIGO_A_51_P315904	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	-4.864268525	-2.5925	0.53296811	6.664889	0.039932606
AGI_MM_OLIGO_A_51_P224164	Slc26a4	solute carrier family 26, member 4	-5.910668928	-2.658	0.449695294	6.656903	0.039932606
AGI_MM_OLIGO_A_51_P251433	1500035H01Rik	RIKEN cDNA 1500035H01 gene	-7.554711944	-2.670357143	0.353469088	6.643194	0.039932606
AGI_MM_OLIGO_A_51_P148069	Lpgat1	lysophosphatidylglycerol acyltransferase 1	-6.603104875	-2.823928571	0.427666776	6.506181	0.039932606
AGI_MM_OLIGO_A_51_P208511	Cnr2	cannabinoid receptor 2 (macrophage)	-4.640603191	-2.498571429	0.538415229	6.505758	0.039932606
AGI_MM_OLIGO_A_51_P519008	Irxl1	iroquois homeobox protein-like 1	-11.40509043	-2.692285714	0.236060006	6.493928	0.039932606
AGI_MM_OLIGO_A_51_P245533	Tex19	testis expressed gene 19	-5.198831712	-2.481642857	0.477346257	6.446622	0.039932606
AGI_MM_OLIGO_A_51_P158072	A230050P20Rik	RIKEN cDNA A230050P20 gene	-9.751968903	-2.643928571	0.271117412	6.311538	0.039932606
AGI_MM_OLIGO_A_51_P391419	Pkd2l1	polycystic kidney disease 2-like 1	-9.662882986	-2.594642857	0.268516431	6.236747	0.039932606
AGI_MM_OLIGO_A_51_P489452	Cdo1	cysteine dioxygenase 1, cytosolic	-3.479758548	-2.180357143	0.626582883	6.216586	0.039932606
AGI_MM_OLIGO_A_51_P461141	Pdlim1	PDZ and LIM domain 1 (elfin)	-9.519355376	-2.632857143	0.276579352	6.215813	0.039932606
AGI_MM_OLIGO_A_51_P490148	Nphp4	nephronophthisis 4 (juvenile) homolog (human)	-10.95527769	-2.605928571	0.237869696	6.184675	0.039932606
AGI_MM_OLIGO_A_51_P203183	Apob48r	apolipoprotein B48 receptor	-8.083362486	-2.593571429	0.32085304	6.004564	0.039932606
AGI_MM_OLIGO_A_51_P338664	Hist3h2ba	histone 3, H2ba	-7.153000187	-2.5	0.349503696	5.987307	0.039932606
AGI_MM_OLIGO_A_51_P147984	Itlna	intelectin a	-4.981691361	-2.359285714	0.473591305	5.985157	0.039932606
AGI_MM_OLIGO_A_51_P285137	Dmxl2	Dmx-like 2	-6.324221805	-2.654285714	0.419701553	5.91506	0.039932606
AGI_MM_OLIGO_A_51_P265571	Adm	adrenomedullin	-2.745145482	-1.928785714	0.702616938	5.908071	0.039932606
AGI_MM_OLIGO_A_51_P238244	AI841971	expressed sequence AI841971	-7.500624702	-2.4925	0.332305654	5.891363	0.039932606
AGI_MM_OLIGO_A_51_P112308	1810011O10Rik	RIKEN cDNA 1810011O10 gene	-4.313392939	-2.53	0.586545218	5.869923	0.039932606
AGI_MM_OLIGO_A_51_P459320	Gkap1	G kinase anchoring protein 1	-6.798851794	-2.456071429	0.361247973	5.663797	0.039932606
AGI_MM_OLIGO_A_51_P408653	Tmem46	transmembrane protein 46	-7.401896688	-2.473928571	0.334229006	5.658989	0.039932606
AGI_MM_OLIGO_A_51_P290826	Calca	calcitonin/calcitonin-related polypeptide, alpha	-2.818485712	-1.927142857	0.683751154	5.642385	0.039932606
AGI_MM_OLIGO_A_51_P482618	Kcnip3	Kv channel interacting protein 3, calsenilin	-6.508188158	-2.385714286	0.366571191	5.642067	0.039932606
AGI_MM_OLIGO_A_51_P292160	Bpil2	bactericidal/permeability-increasing protein-like 2	-3.757638475	-2.127142857	0.566085022	5.563901	0.039932606
AGI_MM_OLIGO_A_51_P311938	Trove2	TROVE domain family, member 2	-6.207419041	-2.458571429	0.396069834	5.490283	0.039932606
AGI_MM_OLIGO_A_51_P515882	Plac8	placenta-specific 8	-4.269313404	-2.371428571	0.555459004	5.488474	0.039932606
AGI_MM_OLIGO_A_51_P383524	Art3	ADP-ribosyltransferase 3	-6.171323498	-2.503571429	0.405678203	5.391126	0.039932606
AGI_MM_OLIGO_A_51_P216108	Rps6kl1	ribosomal protein S6 kinase-like 1	-10.09544689	-2.398357143	0.2375682	5.363944	0.039932606
AGI_MM_OLIGO_A_51_P265465	Abhd3	abhydrolase domain containing 3	-6.118484787	-2.409428571	0.393794976	5.339314	0.039932606
AGI_MM_OLIGO_A_51_P296608	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	-11.35897766	-2.418571429	0.212921576	5.310675	0.039932606
AGI_MM_OLIGO_A_51_P307150	Indo	indoleamine-pyrrole 2,3 dioxygenase	-4.845921469	-2.3555	0.486078863	5.270648	0.039932606
AGI_MM_OLIGO_A_51_P115738	Slc5a5	solute carrier family 5 (sodium iodide symporter), member 5	-12.14530525	-2.362571429	0.194525488	5.179469	0.039932606
AGI_MM_OLIGO_A_51_P396570	Plod2	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2	-4.718850041	-2.183571429	0.462733804	5.111691	0.039932606
AGI_MM_OLIGO_A_51_P451052	Pgm5	phosphoglucomutase 5	-2.729702198	-1.817857143	0.665954383	5.028158	0.039932606
AGI_MM_OLIGO_A_51_P380078	Fcgbp	Fc fragment of IgG binding protein	-5.812445319	-2.242857143	0.385871526	4.975372	0.039932606
AGI_MM_OLIGO_A_51_P177691	Gabrr1	gamma-aminobutyric acid (GABA-C) receptor, subunit rho 1	-11.25127908	-2.296428571	0.204103778	4.96475	0.039932606
AGI_MM_OLIGO_A_51_P453351	Lpgat1	lysophosphatidylglycerol acyltransferase 1	-5.698968383	-2.393928571	0.420063494	4.929994	0.039932606
AGI_MM_OLIGO_A_51_P121159	Bmyc	brain expressed myelocytomatosis oncogene	-8.928914077	-2.256785714	0.2527503	4.900039	0.039932606
AGI_MM_OLIGO_A_51_P376127	Aire	autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy)	-2.689465609	-1.672857143	0.622003545	4.894523	0.073917803
AGI_MM_OLIGO_A_51_P413965	Prkcn	protein kinase C, nu	-8.135090442	-2.293571429	0.281935578	4.817652	0.039932606
AGI_MM_OLIGO_A_51_P305437	Rcn1	reticulocalbin 1	-6.449451667	-2.265357143	0.351248022	4.771448	0.039932606
AGI_MM_OLIGO_A_51_P314285	Tmem86a	transmembrane protein 86A	-6.746535012	-2.266428571	0.335939644	4.728132	0.039932606
AGI_MM_OLIGO_A_51_P507899	Ttc8	tetratricopeptide repeat domain 8	-8.090471714	-2.278214286	0.281592269	4.724112	0.039932606
AGI_MM_OLIGO_A_51_P193379	Mtmr7	myotubularin related protein 7	-7.348076938	-2.2215	0.302323998	4.701015	0.039932606
AGI_MM_OLIGO_A_51_P393264	Foxa3	forkhead box A3	-8.6405902	-2.226785714	0.257712224	4.696379	0.039932606
AGI_MM_OLIGO_A_51_P394354	5730469M10Rik	RIKEN cDNA 5730469M10 gene	-8.188492769	-2.203928571	0.26914948	4.693513	0.039932606
AGI_MM_OLIGO_A_51_P187491	Epgn	epithelial mitogen	-4.311149058	-2.485	0.576412452	4.680114	0.039932606
AGI_MM_OLIGO_A_51_P452711	Kcnmb4	potassium large conductance calcium-activated channel, subfamily M, beta member 4	-9.621449421	-2.214642857	0.230177675	4.673552	0.039932606
AGI_MM_OLIGO_A_51_P431885	Dnajc6	DnaJ (Hsp40) homolog, subfamily C, member 6	-8.707997555	-2.208214286	0.253584624	4.649	0.039932606
AGI_MM_OLIGO_A_51_P350883	Dbt	dihydrolipoamide branched chain transacylase E2	-8.262611005	-2.237	0.270737664	4.648352	0.039932606
AGI_MM_OLIGO_A_51_P178081	Resp18	regulated endocrine-specific protein 18	-2.504620524	-1.641071429	0.655217592	4.613823	0.111314559
AGI_MM_OLIGO_A_51_P435922	1700027N10Rik	RIKEN cDNA 1700027N10 gene	-8.080582515	-2.197857143	0.271992414	4.575612	0.039932606
AGI_MM_OLIGO_A_51_P242403	Ldhc	lactate dehydrogenase C	-5.668346649	-2.137285714	0.377056282	4.575403	0.039932606
AGI_MM_OLIGO_A_51_P352572	Clcnkb	chloride channel Kb	-6.917866834	-2.182642857	0.315508076	4.544422	0.039932606
AGI_MM_OLIGO_A_51_P398723	Flt1	FMS-like tyrosine kinase 1	-6.62983512	-2.209285714	0.333233885	4.50755	0.039932606
AGI_MM_OLIGO_A_51_P428708	C4b	complement component 4B (Childo blood group)	-7.010626036	-2.212142857	0.315541415	4.506331	0.039932606
AGI_MM_OLIGO_A_51_P324082	Pparbp	peroxisome proliferator activated receptor binding protein	-5.40405691	-2.276428571	0.421244374	4.46588	0.039932606
AGI_MM_OLIGO_A_51_P418875	LOC432823	similar to hypothetical protein MGC37588	-6.02132409	-2.202142857	0.365724021	4.436163	0.039932606
AGI_MM_OLIGO_A_51_P226182	Trove2	TROVE domain family, member 2	-7.670087827	-2.117142857	0.276025895	4.423995	0.039932606
AGI_MM_OLIGO_A_51_P147034	Als2cr15	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 15	-6.814604653	-2.118571429	0.310886917	4.403152	0.039932606
AGI_MM_OLIGO_A_51_P489720	Slc16a11	solute carrier family 16 (monocarboxylic acid transporters), member 11	-5.78854829	-2.099642857	0.362723562	4.401408	0.039932606
AGI_MM_OLIGO_A_51_P409583	3110045G13Rik	RIKEN cDNA 3110045G13 gene	-4.648242953	-1.996	0.429409568	4.387889	0.039932606
AGI_MM_OLIGO_A_51_P466270	Heph	hephaestin	-3.557196649	-1.891785714	0.531819267	4.370629	0.039932606
AGI_MM_OLIGO_A_51_P231820	C130026I21Rik	RIKEN cNDA C130026I21 gene	-4.740996917	-2.224714286	0.469250313	4.350285	0.039932606
AGI_MM_OLIGO_A_51_P269203	Trpv4	transient receptor potential cation channel, subfamily V, member 4	-8.908880727	-2.091428571	0.234757725	4.28651	0.039932606
AGI_MM_OLIGO_A_51_P359078	2400006H24Rik	RIKEN cDNA 2400006H24 gene	-7.902055456	-2.115714286	0.267742273	4.266212	0.039932606
AGI_MM_OLIGO_A_51_P461678			-4.725973523	-2.103214286	0.445033023	4.254414	0.039932606
AGI_MM_OLIGO_A_51_P195958	Phlda1	pleckstrin homology-like domain, family A, member 1	-4.435361857	-1.9225	0.433448287	4.223686	0.039932606
AGI_MM_OLIGO_A_51_P257951	Retnla	resistin like alpha	-1.864165846	-1.514285714	0.812312766	4.219587	1.107266703
AGI_MM_OLIGO_A_51_P353946	Il11ra1	interleukin 11 receptor, alpha chain 1	-3.181490795	-1.8125	0.569701475	4.216741	0.039932606
AGI_MM_OLIGO_A_51_P470715	Cish	cytokine inducible SH2-containing protein	-4.907632393	-1.953928571	0.398140776	4.195863	0.039932606
AGI_MM_OLIGO_A_51_P409250	Oog1	oogenesin 1	-3.289065708	-1.743785714	0.530176612	4.18375	0.039932606
AGI_MM_OLIGO_A_51_P313320	Cd6	CD6 antigen	-5.885922287	-1.989642857	0.33803417	4.166493	0.039932606
AGI_MM_OLIGO_A_51_P228765	Slfn3	schlafen 3	-3.005285632	-1.8825	0.626396366	4.151272	0.039932606
AGI_MM_OLIGO_A_51_P511546	Gldc	glycine decarboxylase	-6.370967542	-2.081071429	0.326649197	4.149206	0.039932606
AGI_MM_OLIGO_A_51_P293110	Cd200	Cd200 antigen	-6.382873022	-2.0375	0.319213619	4.122691	0.039932606
AGI_MM_OLIGO_A_51_P513898		erythrocyte protein band 4.1-like 4a	-6.315510651	-2.034642857	0.322166008	4.118447	0.039932606
AGI_MM_OLIGO_A_51_P100856	Fn1	fibronectin 1	-2.589105398	-1.618571429	0.625146983	4.100713	0.102773187
AGI_MM_OLIGO_A_51_P350048	Gstt2	glutathione S-transferase, theta 2	-8.451578618	-2.020357143	0.239050861	4.081299	0.039932606
AGI_MM_OLIGO_A_51_P394244	Rapgefl1	Rap guanine nucleotide exchange factor (GEF)-like 1	-7.078453541	-2.063214286	0.291478114	4.07581	0.039932606
AGI_MM_OLIGO_A_51_P410715	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	-8.806358359	-2.041071429	0.23177247	4.075478	0.039932606
AGI_MM_OLIGO_A_51_P103397	Vwf	Von Willebrand factor homolog	-5.24350035	-2.070714286	0.394910679	4.058442	0.039932606
AGI_MM_OLIGO_A_51_P376050	Epsti1	epithelial stromal interaction 1 (breast)	-5.500319674	-1.94	0.352706773	4.008498	0.039932606
AGI_MM_OLIGO_A_51_P377045	Malat1	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	-2.915609049	-2.0215	0.693337126	3.998721	0.039932606
AGI_MM_OLIGO_A_51_P495825	Apof	apolipoprotein F	-3.337737073	-1.735714286	0.520027266	3.950227	0.039932606
AGI_MM_OLIGO_A_51_P205106	Mlf1	myeloid leukemia factor 1	-5.287684881	-2.026714286	0.383289536	3.924339	0.039932606
AGI_MM_OLIGO_A_51_P495269	Lor	loricrin	-1.486723313	-1.288214286	0.866478836	3.917421	4.233481599
AGI_MM_OLIGO_A_51_P501730	Crispld2	cysteine-rich secretory protein LCCL domain containing 2	-6.165578013	-1.923571429	0.311985579	3.91466	0.039932606
AGI_MM_OLIGO_A_51_P279437	Mfsd2	major facilitator superfamily domain containing 2	-4.701418148	-1.867142857	0.397144606	3.902439	0.039932606
AGI_MM_OLIGO_A_51_P327713	Hs3st6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	-6.988950971	-1.966142857	0.281321598	3.897876	0.039932606
AGI_MM_OLIGO_A_51_P178131	1110008I14Rik	RIKEN cDNA 1110008I14 gene	-4.75997757	-1.866428571	0.39210869	3.867125	0.039932606
AGI_MM_OLIGO_A_51_P360672	Lrrc28	leucine rich repeat containing 28	-2.121234253	-1.336785714	0.630192404	3.855942	0.480801584
AGI_MM_OLIGO_A_51_P393968	Chx10	C. elegans ceh-10 homeo domain containing homolog	-5.315354457	-1.871071429	0.352012541	3.855347	0.039932606
AGI_MM_OLIGO_A_51_P256246	Tspan13	tetraspanin 13	-1.577051367	-1.465	0.928948816	3.828484	3.398451085
AGI_MM_OLIGO_A_51_P110301	C3	complement component 3	-5.356771035	-1.906785714	0.355958039	3.807638	0.039932606
AGI_MM_OLIGO_A_51_P297961	Recql	RecQ protein-like	-6.798654364	-1.954642857	0.287504373	3.804885	0.039932606
AGI_MM_OLIGO_A_51_P360262	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)	-6.742471796	-1.928571429	0.286033296	3.797661	0.039932606
AGI_MM_OLIGO_A_51_P339331	Nkx6-3	NK6 transcription factor related, locus 3 (Drosophila)	-3.716657319	-2.066285714	0.555952712	3.789889	0.039932606
AGI_MM_OLIGO_A_51_P245084	Aqp3	aquaporin 3	-2.41577925	-1.951071429	0.807636471	3.771877	0.177447145
AGI_MM_OLIGO_A_51_P440985	Fgf15	fibroblast growth factor 15	-3.815178819	-1.717357143	0.450138047	3.770455	0.039932606
AGI_MM_OLIGO_A_51_P127695	Greb1	gene regulated by estrogen in breast cancer protein	-5.257361683	-1.959214286	0.372661119	3.768749	0.039932606
AGI_MM_OLIGO_A_51_P150433	Cd8b1	CD8 antigen, beta chain 1	-2.56432341	-1.728571429	0.674084798	3.766053	0.102773187
AGI_MM_OLIGO_A_51_P204860	Ppfibp1	PTPRF interacting protein, binding protein 1 (liprin beta 1)	-8.651722375	-1.914285714	0.22126065	3.741395	0.039932606
AGI_MM_OLIGO_A_51_P425962	Khdrbs3	KH domain containing, RNA binding, signal transduction associated 3	-2.766945329	-1.5275	0.55205283	3.728422	0.039932606
AGI_MM_OLIGO_A_51_P500051	Itpr2	inositol 1,4,5-triphosphate receptor 2	-4.180306984	-1.799642857	0.430504952	3.72093	0.039932606
AGI_MM_OLIGO_A_51_P464146	5730467H21Rik	RIKEN cDNA 5730467H21 gene	-9.594765914	-1.884571429	0.196416614	3.695355	0.039932606
AGI_MM_OLIGO_A_51_P207921	Por	P450 (cytochrome) oxidoreductase	-4.835062121	-1.771428571	0.366371419	3.692899	0.039932606
AGI_MM_OLIGO_A_51_P276418	Rab6b	RAB6B, member RAS oncogene family	-6.041529831	-1.861071429	0.308046386	3.683241	0.039932606
AGI_MM_OLIGO_A_51_P427080	Ddef2	development and differentiation enhancing factor 2	-6.353932151	-1.882142857	0.296217022	3.669186	0.039932606
AGI_MM_OLIGO_A_51_P139320	Pcbd1	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1	-5.841824586	-1.8225	0.311974448	3.668513	0.039932606
AGI_MM_OLIGO_A_51_P221428	Cbx6	chromobox homolog 6	-5.826871018	-1.908928571	0.32760783	3.648703	0.039932606
AGI_MM_OLIGO_A_51_P471659	Alox12e	arachidonate lipoxygenase, epidermal	-3.491645224	-1.816071429	0.520119116	3.632797	0.039932606
AGI_MM_OLIGO_A_51_P195215	BC035537	cDNA sequence BC035537	-5.077980437	-1.827142857	0.359816837	3.625947	0.039932606
AGI_MM_OLIGO_A_51_P381047	Ube2m	ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)	-5.620860506	-1.769285714	0.314771326	3.625684	0.039932606
AGI_MM_OLIGO_A_51_P128463	Grrp1	glycine/arginine rich protein 1	-6.262554234	-1.8825	0.300596199	3.620565	0.039932606
AGI_MM_OLIGO_A_51_P241465	Gsn	gelsolin	-3.713508566	-1.924285714	0.518185344	3.619123	0.039932606
AGI_MM_OLIGO_A_51_P364250	Itih5	inter-alpha (globulin) inhibitor H5	-4.882626865	-1.814642857	0.371652987	3.591438	0.039932606
AGI_MM_OLIGO_A_51_P426270	Mgp	matrix Gla protein	-4.929003671	-1.7625	0.357577336	3.586286	0.039932606
AGI_MM_OLIGO_A_51_P521304	Klhl13	kelch-like 13 (Drosophila)	-3.603692793	-2.203428571	0.611436296	3.581405	0.039932606
AGI_MM_OLIGO_A_51_P183815	Slfn4	schlafen 4	-2.447947835	-1.690357143	0.690520083	3.578714	0.177447145
AGI_MM_OLIGO_A_51_P301123	Sp100	nuclear antigen Sp100	-3.5001879	-1.849428571	0.528379797	3.565698	0.039932606
AGI_MM_OLIGO_A_51_P273538	Syce2	synaptonemal complex central element protein 2	-4.170663998	-1.687857143	0.404697464	3.540826	0.039932606
AGI_MM_OLIGO_A_51_P341738	Mmp2	matrix metallopeptidase 2	-5.129865329	-1.763214286	0.343715512	3.530699	0.039932606
AGI_MM_OLIGO_A_51_P103137			-2.374151874	-1.373571429	0.578552469	3.522491	0.220374346
AGI_MM_OLIGO_A_51_P466229	Pdgfrl	platelet-derived growth factor receptor-like	-3.018446921	-1.599642857	0.529955603	3.512099	0.039932606
AGI_MM_OLIGO_A_51_P381683	Aatk	apoptosis-associated tyrosine kinase	-5.188487791	-1.838928571	0.354424766	3.51062	0.039932606
AGI_MM_OLIGO_A_51_P269084	Ndg2	Nur77 downstream gene 2	-6.010746268	-1.798928571	0.299285395	3.490158	0.039932606
AGI_MM_OLIGO_A_51_P291129	Fdx1	ferredoxin 1	-3.881125108	-1.717857143	0.442618338	3.490036	0.039932606
AGI_MM_OLIGO_A_51_P201709	Ggtla1	gamma-glutamyltransferase-like activity 1	-4.083259801	-1.845357143	0.451932337	3.488088	0.039932606
AGI_MM_OLIGO_A_51_P417998	Sytl4	synaptotagmin-like 4	-3.499404977	-2.015214286	0.575873412	3.484078	0.039932606
AGI_MM_OLIGO_A_51_P400659	Bcap29	B-cell receptor-associated protein 29	-5.033728795	-1.794642857	0.356523549	3.475843	0.039932606
AGI_MM_OLIGO_A_51_P415694	Gng12	guanine nucleotide binding protein (G protein), gamma 12	-4.055365726	-1.7525	0.432143515	3.475722	0.039932606
AGI_MM_OLIGO_A_51_P280085	Zfp655	zinc finger protein 655	-5.10478796	-1.700714286	0.333160613	3.47536	0.039932606
