ID	Symbol	Name	Synonyms	Chromosome
9034	CCRL2	chemokine (C-C motif) receptor-like 2	CKRX|CRAM-A|CRAM-B|FLJ55815|HCR|MGC116710|MGC34104	3
958	CD40	CD40 molecule, TNF receptor superfamily member 5	Bp50|CDW40|MGC9013|TNFRSF5|p50	20
1240	CMKLR1	chemokine-like receptor 1	CHEMERINR|ChemR23|DEZ|MGC126105|MGC126106	12
1271	CNTFR	ciliary neurotrophic factor receptor	MGC1774	9
1394	CRHR1	corticotropin releasing hormone receptor 1	CRF-R|CRF1|CRFR1|CRH-R1h|CRHR|CRHR1f	17
1395	CRHR2	corticotropin releasing hormone receptor 2	CRFR2	7
51232	CRIM1	cysteine rich transmembrane BMP regulator 1 (chordin-like)	MGC138194|S52	2
9244	CRLF1	cytokine receptor-like factor 1	CISS|CISS1|CLF|CLF-1|NR6	19
64109	CRLF2	cytokine receptor-like factor 2	CRL2|CRLF2Y|TSLPR	X|Y
51379	CRLF3	cytokine receptor-like factor 3	CREME9|CYTOR4|FRWS|MGC20661	17
1436	CSF1R	colony stimulating factor 1 receptor	C-FMS|CD115|CSFR|FIM2|FMS	5
1438	CSF2RA	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	CD116|CDw116|CSF2R|CSF2RAX|CSF2RAY|CSF2RX|CSF2RY|GM-CSF-R-alpha|GMCSFR|GMR|MGC3848|MGC4838	X|Y
1439	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	CD131|CDw131|IL3RB|IL5RB	22
1441	CSF3R	colony stimulating factor 3 receptor (granulocyte)	CD114|GCSFR	1
1524	CX3CR1	chemokine (C-X3-C motif) receptor 1	CCRL1|CMKBRL1|CMKDR1|GPR13|GPRV28|V28	3
2833	CXCR3	chemokine (C-X-C motif) receptor 3	CD182|CD183|CKR-L2|CMKAR3|GPR9|IP10-R|Mig-R|MigR	X
7852	CXCR4	chemokine (C-X-C motif) receptor 4	CD184|D2S201E|FB22|HM89|HSY3RR|LAP3|LCR1|LESTR|NPY3R|NPYR|NPYRL|NPYY3R|WHIM	2
643	CXCR5	chemokine (C-X-C motif) receptor 5	BLR1|CD185|MDR15|MGC117347	11
10663	CXCR6	chemokine (C-X-C motif) receptor 6	BONZO|CD186|STRL33|TYMSTR	3
57007	CXCR7	chemokine (C-X-C motif) receptor 7	CMKOR1|GPR159|RDC1	2
10800	CYSLTR1	cysteinyl leukotriene receptor 1	CYSLT1|CYSLT1R|CYSLTR|HG55|HMTMF81|MGC46139	X
57105	CYSLTR2	cysteinyl leukotriene receptor 2	CYSLT2|CYSLT2R|GPCR|HG57|HPN321|KPG_011|PSEC0146|hGPCR21	13
2532	DARC	Duffy blood group, chemokine receptor	CCBP1|CD234|Dfy|FY|GPD|GpFy|WBCQ1	1
1909	EDNRA	endothelin receptor type A	ETA|ETRA	4
1910	EDNRB	endothelin receptor type B	ABCDS|ETB|ETBR|ETRB|HSCR|HSCR2	13
1956	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	ERBB|ERBB1|HER1|PIG61|mENA	7
2022	ENG	endoglin	CD105|END|FLJ41744|HHT1|ORW|ORW1	9
2057	EPOR	erythropoietin receptor	MGC138358	19
2099	ESR1	estrogen receptor 1	DKFZp686N23123|ER|ESR|ESRA|Era|NR3A1	6
2100	ESR2	estrogen receptor 2 (ER beta)	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	14
2101	ESRRA	estrogen-related receptor alpha	ERR1|ERRa|ERRalpha|ESRL1|NR3B1	11
2103	ESRRB	estrogen-related receptor beta	DFNB35|ERR2|ERRb|ERRbeta|ERRbeta-2|ESRL2|NR3B2	14
2104	ESRRG	estrogen-related receptor gamma	DKFZp781L1617|ERR3|FLJ16023|KIAA0832|NR3B3	1
2260	FGFR1	fibroblast growth factor receptor 1	BFGFR|CD331|CEK|FGFBR|FLG|FLJ99988|FLT2|HBGFR|KAL2|N-SAM|OGD	8
2263	FGFR2	fibroblast growth factor receptor 2	BEK|BFR-1|CD332|CEK3|CFD1|ECT1|FLJ98662|JWS|K-SAM|KGFR|TK14|TK25	10
2261	FGFR3	fibroblast growth factor receptor 3	ACH|CD333|CEK2|HSFGFR3EX|JTK4	4
2264	FGFR4	fibroblast growth factor receptor 4	CD334|JTK2|MGC20292|TKF	5
53834	FGFRL1	fibroblast growth factor receptor-like 1	FGFR5|FHFR	4
2321	FLT1	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	FLT|VEGFR1	13
2322	FLT3	fms-related tyrosine kinase 3	CD135|FLK2|STK1	13
2324	FLT4	fms-related tyrosine kinase 4	FLT41|LMPH1A|PCL|VEGFR3	5
2357	FPR1	formyl peptide receptor 1	FMLP|FPR	19
2358	FPR2	formyl peptide receptor 2	ALXR|FMLP-R-II|FMLPX|FPR2A|FPRH1|FPRH2|FPRL1|HM63|LXA4R	19
2358	FPR2	formyl peptide receptor 2	ALXR|FMLP-R-II|FMLPX|FPR2A|FPRH1|FPRH2|FPRL1|HM63|LXA4R	19
2492	FSHR	follicle stimulating hormone receptor	FSHRO|LGR1|MGC141667|MGC141668|ODG1	2
8811	GALR2	galanin receptor 2	GALNR2|MGC125983|MGC125984	17
8484	GALR3	galanin receptor 3	-	22
2642	GCGR	glucagon receptor	GGR|MGC138246	17
2690	GHR	growth hormone receptor	GHBP	5
2692	GHRHR	growth hormone releasing hormone receptor	GHRFR|GHRHRpsv|GRFR	7
2693	GHSR	growth hormone secretagogue receptor	-	3
2696	GIPR	gastric inhibitory polypeptide receptor	MGC126722	19
2740	GLP1R	glucagon-like peptide 1 receptor	MGC138331	6
9340	GLP2R	glucagon-like peptide 2 receptor	-	17
2798	GNRHR	gonadotropin-releasing hormone receptor	GNRHR1|GRHR|LHRHR|LRHR	4
2852	GPER	G protein-coupled estrogen receptor 1	CEPR|CMKRL2|DRY12|FEG-1|GPCR-Br|GPR30|LERGU|LERGU2|LyGPR|MGC99678	7
2840	GPR17	G protein-coupled receptor 17	DKFZp686M18273	2
2854	GPR32	G protein-coupled receptor 32	-	19
2856	GPR33	G protein-coupled receptor 33 (gene/pseudogene)	-	14
11251	GPR44	G protein-coupled receptor 44	CD294|CRTH2|DP2	11
27202	GPR77	G protein-coupled receptor 77	C5L2|GPF77	19
3172	HNF4A	hepatocyte nuclear factor 4, alpha	FLJ39654|HNF4|HNF4a7|HNF4a8|HNF4a9|HNF4alpha|MODY|MODY1|NR2A1|NR2A21|TCF|TCF14	20
3174	HNF4G	hepatocyte nuclear factor 4, gamma	NR2A2|NR2A3	8
3359	HTR3A	5-hydroxytryptamine (serotonin) receptor 3A	5-HT-3|5-HT3A|5-HT3R|5HT3R|HTR3	11
9177	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B	5-HT3B	11
170572	HTR3C	5-hydroxytryptamine (serotonin) receptor 3, family member C	-	3
200909	HTR3D	5-hydroxytryptamine (serotonin) receptor 3 family member D	MGC119636|MGC119637	3
285242	HTR3E	5-hydroxytryptamine (serotonin) receptor 3, family member E	5-HT3c1|MGC120035|MGC120036|MGC120037	3
3454	IFNAR1	interferon (alpha, beta and omega) receptor 1	AVP|IFN-alpha-REC|IFNAR|IFNBR|IFRC	21
3455	IFNAR2	interferon (alpha, beta and omega) receptor 2	IFN-R|IFN-alpha-REC|IFNABR|IFNARB	21
3459	IFNGR1	interferon gamma receptor 1	CD119|FLJ45734|IFNGR	6
3460	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	AF-1|IFGR2|IFNGT1	21
3480	IGF1R	insulin-like growth factor 1 receptor	CD221|IGFIR|IGFR|JTK13|MGC142170|MGC142172|MGC18216	15
3482	IGF2R	insulin-like growth factor 2 receptor	CD222|CIMPR|M6P-R|MPR1|MPRI	6
3587	IL10RA	interleukin 10 receptor, alpha	CDW210A|HIL-10R|IL-10R1|IL10R	11
3588	IL10RB	interleukin 10 receptor, beta	CDW210B|CRF2-4|CRFB4|D21S58|D21S66|IL-10R2	21
3590	IL11RA	interleukin 11 receptor, alpha	MGC2146	9
3591	IL11RB	interleukin 11 receptor, beta	-	-
3594	IL12RB1	interleukin 12 receptor, beta 1	CD212|IL-12R-BETA1|IL12RB|MGC34454	19
3595	IL12RB2	interleukin 12 receptor, beta 2	-	1
3597	IL13RA1	interleukin 13 receptor, alpha 1	CD213A1|IL-13Ra|NR4	X
3598	IL13RA2	interleukin 13 receptor, alpha 2	CD213A2|CT19|IL-13R|IL13BP	X
3601	IL15RA	interleukin 15 receptor, alpha	MGC104179	10
3602	IL15RB	interleukin 15 receptor, beta	-	-
23765	IL17RA	interleukin 17 receptor A	CD217|CDw217|IL-17RA|IL17R|MGC10262|hIL-17R	22
55540	IL17RB	interleukin 17 receptor B	CRL4|EVI27|IL17BR|IL17RH1|MGC5245	3
84818	IL17RC	interleukin 17 receptor C	FLJ95963|FLJ96005|IL17-RL|IL17RL|MGC10763	3
54756	IL17RD	interleukin 17 receptor D	DKFZp434N1928|FLJ35755|IL-17RD|IL17RLM|MGC133309|SEF	3
132014	IL17RE	interleukin 17 receptor E	FLJ23658|MGC71884	3
8809	IL18R1	interleukin 18 receptor 1	CD218a|CDw218a|IL-1Rrp|IL18RA|IL1RRP	2
8807	IL18RAP	interleukin 18 receptor accessory protein	ACPL|CD218b|CDw218b|IL18RB|MGC120589|MGC120590	2
3554	IL1R1	interleukin 1 receptor, type I	CD121A|D2S1473|IL-1R-alpha|IL1R|IL1RA|P80	2
7850	IL1R2	interleukin 1 receptor, type II	CD121b|IL1RB|MGC47725	2
3556	IL1RAP	interleukin 1 receptor accessory protein	C3orf13|FLJ37788|IL-1RAcP|IL1R3	3
9173	IL1RL1	interleukin 1 receptor-like 1	DER4|FIT-1|MGC32623|ST2|ST2L|ST2V|T1	2
8808	IL1RL2	interleukin 1 receptor-like 2	IL1R-rp2|IL1RRP2	2
53832	IL20RA	interleukin 20 receptor, alpha	FLJ40993|IL-20R1|ZCYTOR7	6
53833	IL20RB	interleukin 20 receptor beta	DIRS1|FNDC6|IL-20R2|MGC34923	3
50615	IL21R	interleukin 21 receptor	MGC10967|NILR	16
58985	IL22RA1	interleukin 22 receptor, alpha 1	CRF2-9|IL22R|IL22R1	1
116379	IL22RA2	interleukin 22 receptor, alpha 2	CRF2-10|CRF2-S1|CRF2X|IL-22BP|MGC150509|MGC150510	6
149233	IL23R	interleukin 23 receptor	-	1
9466	IL27RA	interleukin 27 receptor, alpha	CRL1|IL27R|TCCR|WSX1|zcytor1	19
163702	IL28RA	interleukin 28 receptor, alpha (interferon, lambda receptor)	CRF2/12|IFNLR|IFNLR1|IL-28R1|LICR2	1
3559	IL2RA	interleukin 2 receptor, alpha	CD25|IDDM10|IL2R|TCGFR	10
3560	IL2RB	interleukin 2 receptor, beta	CD122|P70-75	22
3561	IL2RG	interleukin 2 receptor, gamma (severe combined immunodeficiency)	CD132|IMD4|SCIDX|SCIDX1	X
133396	IL31RA	interleukin 31 receptor A	CRL|CRL3|GLM-R|GLMR|GPL|IL-31RA|MGC125346|PRO21384	5
3563	IL3RA	interleukin 3 receptor, alpha (low affinity)	CD123|IL3R|IL3RAY|IL3RX|IL3RY|MGC34174|hIL-3Ra	X|Y
3566	IL4R	interleukin 4 receptor	CD124|IL4RA	16
3568	IL5RA	interleukin 5 receptor, alpha	CD125|CDw125|HSIL5R3|IL5R|MGC26560	3
3570	IL6R	interleukin 6 receptor	CD126|IL-6R-1|IL-6R-alpha|IL6RA|MGC104991	1
3575	IL7R	interleukin 7 receptor	CD127|CDW127|IL-7R-alpha|IL7RA|ILRA	5
3577	IL8RA	interleukin 8 receptor, alpha	C-C|C-C-CKR-1|CD128|CD181|CDw128a|CKR-1|CMKAR1|CXCR1|IL8R1|IL8RBA	2
3579	IL8RB	interleukin 8 receptor, beta	CD182|CDw128b|CMKAR2|CXCR2|IL8R2|IL8RA	2
3581	IL9R	interleukin 9 receptor	CD129	X|Y
3643	INSR	insulin receptor	CD220|HHF5	19
3791	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase)	CD309|FLK1|VEGFR|VEGFR2	4
3953	LEPR	leptin receptor	CD295|OBR	1
55366	LGR4	leucine-rich repeat-containing G protein-coupled receptor 4	GPR48	11
8549	LGR5	leucine-rich repeat-containing G protein-coupled receptor 5	FEX|GPR49|GPR67|GRP49|HG38|MGC117008	12
59352	LGR6	leucine-rich repeat-containing G protein-coupled receptor 6	FLJ14471|GPCR|VTS20631	1
3973	LHCGR	luteinizing hormone/choriogonadotropin receptor	FLJ41504|LCGR|LGR2|LH/CG-R|LH/CGR|LHR|LHRHR|LSH-R	2
3977	LIFR	leukemia inhibitory factor receptor alpha	CD118|FLJ98106|FLJ99923|LIF-R|SJS2|STWS|SWS	5
1241	LTB4R	leukotriene B4 receptor	BLT1|BLTR|CMKRL1|GPR16|LTB4R1|LTBR1|P2RY7|P2Y7	14
56413	LTB4R2	leukotriene B4 receptor 2	BLT2|BLTR2|JULF2|KPG_004|NOP9	14
4055	LTBR	lymphotoxin beta receptor (TNFR superfamily, member 3)	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFRSF3	12
4157	MC1R	melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor)	MGC14337|MSH-R|SHEP2	16
4158	MC2R	melanocortin 2 receptor (adrenocorticotropic hormone)	ACTHR|MGC125798	18
4159	MC3R	melanocortin 3 receptor	BMIQ9|MC3|MC3-R|OB20|OQTL	20
4160	MC4R	melanocortin 4 receptor	MGC126851|MGC138197	18
2847	MCHR1	melanin-concentrating hormone receptor 1	GPR24|MCH1R|MGC32129|SLC1	22
84539	MCHR2	melanin-concentrating hormone receptor 2	GPR145|MCH2|MCH2R|SLT	6
4233	MET	met proto-oncogene (hepatocyte growth factor receptor)	AUTS9|HGFR|RCCP2|c-Met	7
2862	MLNR	motilin receptor	GPR38|MTLR1	13
4352	MPL	myeloproliferative leukemia virus oncogene	C-MPL|CD110|MPLV|TPOR	1
4543	MTNR1A	melatonin receptor 1A	MEL-1A-R|MT1	4
4544	MTNR1B	melatonin receptor 1B	MEL-1B-R|MT2	11
4804	NGFR	nerve growth factor receptor (TNFR superfamily, member 16)	CD271|Gp80-LNGFR|TNFRSF16|p75(NTR)|p75NTR	17
4829	NMBR	neuromedin B receptor	-	6
4881	NPR1	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)	ANPRA|ANPa|GUC2A|GUCY2A|NPRA	1
4883	NPR3	natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C)	ANPRC|GUCY2B|NPRC	5
190	NR0B1	nuclear receptor subfamily 0, group B, member 1	AHC|AHCH|AHX|DAX-1|DAX1|DSS|GTD|HHG|NROB1	X
8431	NR0B2	nuclear receptor subfamily 0, group B, member 2	FLJ17090|SHP|SHP1	1
9572	NR1D1	nuclear receptor subfamily 1, group D, member 1	EAR1|THRA1|THRAL|ear-1|hRev	17
9975	NR1D2	nuclear receptor subfamily 1, group D, member 2	BD73|EAR-1R|RVR	3
7376	NR1H2	nuclear receptor subfamily 1, group H, member 2	LXR-b|LXRB|NER|NER-I|RIP15|UNR	19
10062	NR1H3	nuclear receptor subfamily 1, group H, member 3	LXR-a|LXRA|RLD-1	11
9971	NR1H4	nuclear receptor subfamily 1, group H, member 4	BAR|FXR|HRR-1|HRR1|MGC163445|RIP14	12
8856	NR1I2	nuclear receptor subfamily 1, group I, member 2	BXR|ONR1|PAR|PAR1|PAR2|PARq|PRR|PXR|SAR|SXR	3
9970	NR1I3	nuclear receptor subfamily 1, group I, member 3	CAR|CAR1|MB67|MGC150433|MGC97144|MGC97209	1
7181	NR2C1	nuclear receptor subfamily 2, group C, member 1	TR2	12
7182	NR2C2	nuclear receptor subfamily 2, group C, member 2	TAK1|TR2R1|TR4|hTAK1	3
7101	NR2E1	nuclear receptor subfamily 2, group E, member 1	TLL|TLX|XTLL	6
10002	NR2E3	nuclear receptor subfamily 2, group E, member 3	ESCS|MGC49976|PNR|RNR|RP37|rd7	15
7025	NR2F1	nuclear receptor subfamily 2, group F, member 1	COUP-TFI|EAR-3|EAR3|ERBAL3|NR2F2|SVP44|TCFCOUP1|TFCOUP1	5
7026	NR2F2	nuclear receptor subfamily 2, group F, member 2	ARP1|COUP-TFII|COUPTFB|MGC117452|SVP40|TFCOUP2	15
2063	NR2F6	nuclear receptor subfamily 2, group F, member 6	EAR-2|EAR2|ERBAL2	19
2908	NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	GCCR|GCR|GR|GRL	5
4306	NR3C2	nuclear receptor subfamily 3, group C, member 2	MCR|MGC133092|MLR|MR	4
3164	NR4A1	nuclear receptor subfamily 4, group A, member 1	GFRP1|HMR|MGC9485|N10|NAK-1|NGFIB|NP10|NUR77|TR3	12
4929	NR4A2	nuclear receptor subfamily 4, group A, member 2	HZF-3|NOT|NURR1|RNR1|TINUR	2
8013	NR4A3	nuclear receptor subfamily 4, group A, member 3	CHN|CSMF|MINOR|NOR1|TEC	9
2516	NR5A1	nuclear receptor subfamily 5, group A, member 1	AD4BP|ELP|FTZ1|FTZF1|SF-1|SF1	9
2494	NR5A2	nuclear receptor subfamily 5, group A, member 2	B1F|B1F2|CPF|FTF|FTZ-F1|FTZ-F1beta|LRH-1|hB1F|hB1F-2	1
2649	NR6A1	nuclear receptor subfamily 6, group A, member 1	GCNF|GCNF1|NR61|RTR	9
8829	NRP1	neuropilin 1	BDCA4|CD304|DKFZp686A03134|DKFZp781F1414|NP1|NRP|VEGF165R	10
8828	NRP2	neuropilin 2	MGC126574|NP2|NPN2|PRO2714|VEGF165R2	2
11054	OGFR	opioid growth factor receptor	-	20
4985	OPRD1	opioid receptor, delta 1	OPRD	1
4986	OPRK1	opioid receptor, kappa 1	KOR|OPRK	8
4987	OPRL1	opiate receptor-like 1	KOR-3|MGC34578|NOCIR|OOR|ORL1	20
4988	OPRM1	opioid receptor, mu 1	KIAA0403|LMOR|MOR|MOR1|OPRM	6
9180	OSMR	oncostatin M receptor	MGC150626|MGC150627|MGC75127|OSMRB	5
5021	OXTR	oxytocin receptor	OT-R	3
5241	PGR	progesterone receptor	NR3C3|PR	11
10424	PGRMC2	progesterone receptor membrane component 2	DG6|PMBP	4
5329	PLAUR	plasminogen activator, urokinase receptor	CD87|UPAR|URKR	19
5361	PLXNA1	plexin A1	NOV|NOVP|PLEXIN-A1|PLXN1	3
5362	PLXNA2	plexin A2	FLJ11751|FLJ30634|KIAA0463|OCT|PLXN2	1
55558	PLXNA3	plexin A3	6.3|HSSEXGENE|PLEXIN-A3|PLXN3|PLXN4|SEX|XAP-6	X
91584	PLXNA4	plexin A4	DKFZp434G0625|DKFZp566O0546|FAYV2820|FLJ35026|FLJ38287|KIAA1550|PLEXA4|PLXNA4A|PLXNA4B|PRO34003	7
5364	PLXNB1	plexin B1	KIAA0407|MGC149167|PLEXIN-B1|PLXN5|SEP	3
23654	PLXNB2	plexin B2	KIAA0315|MM1|Nbla00445|PLEXB2|dJ402G11.3	22
5365	PLXNB3	plexin B3	FLJ76953|PLEXB3|PLEXR|PLXN6	X
10154	PLXNC1	plexin C1	CD232|PLXN-C1|VESPR	12
23129	PLXND1	plexin D1	KIAA0620|MGC75353|PLEXD1	3
5465	PPARA	peroxisome proliferator-activated receptor alpha	MGC2237|MGC2452|NR1C1|PPAR|hPPAR	22
5467	PPARD	peroxisome proliferator-activated receptor delta	FAAR|MGC3931|NR1C2|NUC1|NUCI|NUCII|PPAR-beta|PPARB	6
5468	PPARG	peroxisome proliferator-activated receptor gamma	CIMT1|NR1C3|PPARG1|PPARG2|PPARgamma	3
2834	PRLHR	prolactin releasing hormone receptor	GPR10|GR3|MGC126539|MGC126541|PrRPR	10
5618	PRLR	prolactin receptor	hPRLrI	5
5724	PTAFR	platelet-activating factor receptor	PAFR	1
5729	PTGDR	prostaglandin D2 receptor (DP)	AS1|ASRT1|DP|DP1|MGC49004	14
5730	PTGDS	prostaglandin D2 synthase 21kDa (brain)	LPGDS|PDS|PGD2|PGDS|PGDS2	9
5731	PTGER1	prostaglandin E receptor 1 (subtype EP1), 42kDa	EP1	19
5732	PTGER2	prostaglandin E receptor 2 (subtype EP2), 53kDa	EP2	14
5733	PTGER3	prostaglandin E receptor 3 (subtype EP3)	EP3|EP3-I|EP3-II|EP3-III|EP3-IV|EP3e|MGC141828|MGC141829|MGC27302	1
5734	PTGER4	prostaglandin E receptor 4 (subtype EP4)	EP4|EP4R|MGC126583	5
5737	PTGFR	prostaglandin F receptor (FP)	FP|MGC120498|MGC46203	1
5745	PTH1R	parathyroid hormone 1 receptor	MGC138426|MGC138452|PFE|PTHR|PTHR1	3
5746	PTH2R	parathyroid hormone 2 receptor	PTHR2	2
5914	RARA	retinoic acid receptor, alpha	NR1B1|RAR	17
5915	RARB	retinoic acid receptor, beta	HAP|NR1B2|RRB2	3
5916	RARG	retinoic acid receptor, gamma	NR1B3|RARC	12
6091	ROBO1	roundabout, axon guidance receptor, homolog 1 (Drosophila)	DUTT1|FLJ21882|MGC131599|MGC133277|SAX3	3
6092	ROBO2	roundabout, axon guidance receptor, homolog 2 (Drosophila)	KIAA1568|SAX3	3
64221	ROBO3	roundabout, axon guidance receptor, homolog 3 (Drosophila)	FLJ21044|HGPPS|HGPS|RBIG1|RIG1	11
6095	RORA	RAR-related orphan receptor A	DKFZp686M2414|MGC119326|MGC119329|NR1F1|ROR1|ROR2|ROR3|RZR-ALPHA|RZRA	15
6096	RORB	RAR-related orphan receptor B	NR1F2|ROR-BETA|RZR-BETA|RZRB|bA133M9.1	9
6097	RORC	RAR-related orphan receptor C	MGC129539|NR1F3|RORG|RZR-GAMMA|RZRG|TOR	1
59350	RXFP1	relaxin/insulin-like family peptide receptor 1	LGR7|LGR7.1|LGR7.10|LGR7.2|MGC138347|MGC142177|RXFPR1	4
122042	RXFP2	relaxin/insulin-like family peptide receptor 2	GPR106|GREAT|INSL3R|LGR8|LGR8.1|RXFPR2	13
51289	RXFP3	relaxin/insulin-like family peptide receptor 3	GPCR135|MGC141998|MGC142000|RLN3R1|RXFPR3|SALPR	5
6256	RXRA	retinoid X receptor, alpha	FLJ00280|FLJ00318|FLJ16020|FLJ16733|MGC102720|NR2B1	9
6257	RXRB	retinoid X receptor, beta	DAUDI6|H-2RIIBP|MGC1831|NR2B2|RCoR-1	6
6258	RXRG	retinoid X receptor, gamma	NR2B3|RXRC	1
1901	S1PR1	sphingosine-1-phosphate receptor 1	CHEDG1|D1S3362|ECGF1|EDG-1|EDG1|FLJ58121|S1P1	1
9294	S1PR2	sphingosine-1-phosphate receptor 2	AGR16|EDG-5|EDG5|Gpcr13|H218|LPB2|S1P2	19
6344	SCTR	secretin receptor	SR	2
6382	SDC1	syndecan 1	CD138|SDC|SYND1|syndecan	2
6383	SDC2	syndecan 2	HSPG|HSPG1|SYND2	8
9672	SDC3	syndecan 3	N-syndecan|SDCN|SYND3	1
6385	SDC4	syndecan 4	MGC22217|SYND4	20
